customer_id,registration_date,city,age,gender,preferred_payment,snapshot_date,customer_lifetime_days,orders_total,orders_amount_total,orders_amount_mean,orders_quantity_total,orders_cancelled_total,delivered_orders_total,delivered_amount_total,delivered_amount_mean,delivered_orders_30d,delivered_amount_30d,delivered_orders_90d,delivered_amount_90d,days_since_last_order,visits_total,pages_viewed_total,pages_viewed_mean,cart_adds_total,checkout_initiated_total,session_duration_mean,visits_30d,cart_adds_30d,checkout_initiated_30d,visits_90d,cart_adds_90d,checkout_initiated_90d,days_since_last_visit,support_tickets_total,support_rating_mean,support_resolution_days_mean,support_tickets_90d,days_since_last_ticket,churn_flag
296,2022-07-03,Челябинск,48,M,cash,2023-07-01,363,16.0,262955.0,16434.6875,32.0,3.0,9.0,154969.0,17218.777777777777,1.0,14157.0,3.0,53613.0,18.0,14.0,205.0,14.642857142857142,23.0,7.0,388.92857142857144,1.0,2.0,0.0,8.0,15.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0
297,2022-04-28,Екатеринбург,34,Ж,cash,2023-07-01,429,18.0,283364.0,15742.444444444445,39.0,3.0,13.0,208479.0,16036.846153846154,1.0,10866.0,3.0,62403.0,15.0,16.0,194.0,12.125,24.0,6.0,318.3125,1.0,2.0,1.0,5.0,11.0,4.0,0.0,2.0,3.5,2.0,0.0,328.0,0
298,2022-07-06,Самара,36,Ж,card,2023-07-01,360,7.0,136158.0,19451.14285714286,13.0,3.0,3.0,67941.0,22647.0,0.0,0.0,2.0,38865.0,63.0,17.0,216.0,12.705882352941176,31.0,6.0,240.41176470588235,2.0,5.0,0.0,9.0,17.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0
299,2022-05-26,Москва,67,M,online,2023-07-01,401,2.0,18933.0,9466.5,4.0,0.0,1.0,12327.0,12327.0,1.0,12327.0,1.0,12327.0,30.0,12.0,119.0,9.916666666666666,18.0,6.0,239.33333333333334,4.0,8.0,3.0,7.0,12.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,1
301,2022-06-02,Казань,67,Ж,online,2023-07-01,394,2.0,22125.0,11062.5,6.0,1.0,1.0,3327.0,3327.0,0.0,0.0,0.0,0.0,182.0,17.0,190.0,11.176470588235293,35.0,10.0,286.6470588235294,2.0,2.0,1.0,6.0,12.0,3.0,19.0,2.0,3.0,6.0,0.0,316.0,1
302,2022-09-04,Красноярск,59,Ж,cash,2023-07-01,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,166.0,12.76923076923077,27.0,7.0,313.6923076923077,2.0,1.0,1.0,9.0,18.0,5.0,15.0,2.0,3.0,9.0,1.0,15.0,1
304,2023-02-04,Пермь,23,M,online,2023-07-01,147,10.0,133191.0,13319.1,18.0,2.0,6.0,88226.0,14704.333333333334,1.0,11814.0,1.0,11814.0,6.0,1.0,13.0,13.0,1.0,0.0,273.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0
305,2022-03-18,Красноярск,69,M,card,2023-07-01,470,17.0,255960.0,15056.470588235294,35.0,3.0,10.0,153483.0,15348.3,1.0,20590.0,5.0,85799.0,29.0,6.0,69.0,11.5,14.0,4.0,324.8333333333333,1.0,2.0,1.0,2.0,3.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0
307,2022-06-21,Пермь,73,Ж,online,2023-07-01,375,21.0,304568.0,14503.238095238095,41.0,4.0,13.0,188263.0,14481.76923076923,2.0,24690.0,3.0,32994.0,23.0,11.0,98.0,8.909090909090908,15.0,5.0,196.9090909090909,1.0,4.0,1.0,7.0,12.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,1
308,2022-02-21,Пермь,28,M,cash,2023-07-01,495,2.0,37467.0,18733.5,6.0,1.0,1.0,32049.0,32049.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
311,2023-02-17,Санкт-Петербург,58,M,online,2023-07-01,134,14.0,206931.0,14780.785714285714,25.0,4.0,9.0,100203.0,11133.666666666666,0.0,0.0,4.0,41603.0,47.0,1.0,6.0,6.0,1.0,0.0,120.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,55.0,1
314,2023-05-07,Омск,18,M,online,2023-07-01,55,17.0,271683.0,15981.35294117647,29.0,3.0,6.0,118148.0,19691.333333333332,1.0,43035.0,1.0,43035.0,25.0,18.0,233.0,12.944444444444445,38.0,9.0,296.05555555555554,3.0,3.0,1.0,8.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0
315,2022-01-27,Екатеринбург,69,Ж,online,2023-07-01,520,8.0,131691.0,16461.375,16.0,1.0,6.0,102590.0,17098.333333333332,0.0,0.0,0.0,0.0,98.0,1.0,17.0,17.0,4.0,1.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0
316,2023-03-19,Казань,63,Ж,card,2023-07-01,104,4.0,59285.0,14821.25,8.0,1.0,2.0,9722.0,4861.0,0.0,0.0,0.0,0.0,302.0,13.0,194.0,14.923076923076923,17.0,2.0,369.46153846153845,2.0,4.0,1.0,3.0,4.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0
317,2023-05-07,Москва,45,Ж,card,2023-07-01,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,246.0,12.947368421052632,39.0,11.0,347.7368421052632,5.0,10.0,2.0,7.0,17.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1
319,2023-02-25,Екатеринбург,55,M,online,2023-07-01,126,7.0,131564.0,18794.85714285714,14.0,1.0,5.0,112080.0,22416.0,0.0,0.0,0.0,0.0,187.0,2.0,18.0,9.0,6.0,1.0,279.0,0.0,0.0,0.0,2.0,6.0,1.0,60.0,3.0,3.6666666666666665,1.5,0.0,201.0,1
320,2023-04-01,Волгоград,21,Ж,online,2023-07-01,91,17.0,225339.0,13255.235294117647,31.0,3.0,9.0,123737.0,13748.555555555555,0.0,0.0,0.0,0.0,101.0,20.0,237.0,11.85,38.0,14.0,291.8,4.0,7.0,3.0,8.0,14.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0
324,2023-04-19,Воронеж,50,Ж,card,2023-07-01,73,7.0,80885.0,11555.0,13.0,1.0,4.0,30775.0,7693.75,0.0,0.0,1.0,7099.0,53.0,10.0,136.0,13.6,22.0,6.0,348.6,1.0,4.0,1.0,4.0,13.0,3.0,17.0,2.0,1.5,10.0,1.0,88.0,0
325,2022-08-17,Москва,58,Ж,cash,2023-07-01,318,9.0,150847.0,16760.777777777777,20.0,4.0,3.0,57191.0,19063.666666666668,1.0,22774.0,1.0,22774.0,14.0,18.0,227.0,12.61111111111111,31.0,5.0,308.94444444444446,4.0,7.0,0.0,8.0,16.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
326,2022-05-21,Воронеж,50,Ж,card,2023-07-01,406,9.0,114401.0,12711.222222222223,17.0,3.0,3.0,35354.0,11784.666666666666,0.0,0.0,1.0,22244.0,73.0,11.0,179.0,16.272727272727273,17.0,3.0,449.1818181818182,5.0,5.0,2.0,6.0,5.0,2.0,3.0,1.0,4.0,12.0,0.0,435.0,0
328,2022-04-28,Новосибирск,69,M,card,2023-07-01,429,17.0,227881.0,13404.764705882353,36.0,6.0,7.0,113253.0,16179.0,0.0,0.0,1.0,8820.0,75.0,8.0,107.0,13.375,25.0,4.0,424.125,2.0,7.0,1.0,5.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
329,2022-10-29,Нижний Новгород,61,Ж,card,2023-07-01,245,16.0,273206.0,17075.375,33.0,1.0,12.0,198086.0,16507.166666666668,1.0,30272.0,3.0,64135.0,28.0,16.0,162.0,10.125,29.0,11.0,226.25,3.0,3.0,2.0,9.0,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0
330,2022-02-11,Ростов-на-Дону,52,Ж,online,2023-07-01,505,7.0,71040.0,10148.57142857143,15.0,2.0,3.0,27666.0,9222.0,0.0,0.0,0.0,0.0,203.0,15.0,266.0,17.733333333333334,27.0,8.0,356.26666666666665,6.0,6.0,2.0,8.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1
332,2023-04-25,Казань,24,Ж,card,2023-07-01,67,8.0,161510.0,20188.75,19.0,1.0,7.0,142454.0,20350.571428571428,2.0,59536.0,3.0,72154.0,15.0,6.0,68.0,11.333333333333334,4.0,3.0,292.3333333333333,2.0,1.0,1.0,2.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0
334,2022-07-05,Волгоград,28,Ж,cash,2023-07-01,361,20.0,319456.0,15972.8,38.0,3.0,13.0,211888.0,16299.076923076924,1.0,23280.0,2.0,30267.0,7.0,12.0,126.0,10.5,19.0,4.0,263.75,2.0,4.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
335,2023-06-25,Воронеж,67,M,cash,2023-07-01,6,10.0,198448.0,19844.8,24.0,2.0,7.0,144955.0,20707.85714285714,0.0,0.0,0.0,0.0,146.0,5.0,89.0,17.8,15.0,1.0,456.2,1.0,3.0,0.0,2.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0
336,2022-08-10,Ростов-на-Дону,48,M,cash,2023-07-01,325,2.0,18292.0,9146.0,4.0,0.0,2.0,18292.0,9146.0,0.0,0.0,0.0,0.0,263.0,1.0,24.0,24.0,4.0,1.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,1
338,2022-02-21,Уфа,19,M,card,2023-07-01,495,10.0,163321.0,16332.1,20.0,4.0,6.0,99608.0,16601.333333333332,1.0,9682.0,2.0,19068.0,25.0,15.0,154.0,10.266666666666667,29.0,9.0,329.0,2.0,1.0,1.0,6.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
340,2023-06-15,Челябинск,73,Ж,card,2023-07-01,16,4.0,59154.0,14788.5,8.0,0.0,3.0,52142.0,17380.666666666668,0.0,0.0,2.0,48620.0,39.0,21.0,282.0,13.428571428571429,55.0,8.0,319.6190476190476,2.0,1.0,1.0,9.0,22.0,5.0,7.0,1.0,1.0,0.0,0.0,245.0,0
343,2023-02-11,Пермь,49,Ж,card,2023-07-01,140,8.0,121353.0,15169.125,15.0,2.0,2.0,12334.0,6167.0,0.0,0.0,0.0,0.0,177.0,7.0,82.0,11.714285714285714,14.0,1.0,336.42857142857144,1.0,1.0,0.0,5.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1
344,2023-01-27,Санкт-Петербург,69,Ж,online,2023-07-01,155,18.0,307642.0,17091.222222222223,37.0,1.0,15.0,284250.0,18950.0,2.0,18996.0,4.0,31847.0,6.0,17.0,248.0,14.588235294117647,45.0,13.0,408.88235294117646,4.0,10.0,4.0,8.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
348,2023-06-07,Челябинск,21,M,cash,2023-07-01,24,16.0,144120.0,9007.5,26.0,4.0,7.0,87167.0,12452.42857142857,1.0,20358.0,1.0,20358.0,3.0,11.0,148.0,13.454545454545455,20.0,4.0,369.45454545454544,1.0,0.0,0.0,6.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0
349,2022-09-02,Екатеринбург,44,Ж,card,2023-07-01,302,2.0,34967.0,17483.5,3.0,0.0,2.0,34967.0,17483.5,0.0,0.0,1.0,8179.0,75.0,1.0,12.0,12.0,1.0,1.0,216.0,0.0,0.0,0.0,1.0,1.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,1
351,2023-06-30,Новосибирск,22,Ж,online,2023-07-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,203.0,12.6875,40.0,9.0,307.3125,3.0,9.0,2.0,5.0,12.0,3.0,24.0,3.0,3.6666666666666665,11.333333333333334,1.0,60.0,1
352,2022-01-27,Екатеринбург,46,Ж,card,2023-07-01,520,37.0,672361.0,18171.91891891892,77.0,7.0,21.0,404079.0,19241.85714285714,0.0,0.0,2.0,47271.0,46.0,12.0,150.0,12.5,32.0,9.0,319.9166666666667,1.0,3.0,1.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0
353,2023-02-14,Пермь,58,M,online,2023-07-01,137,5.0,92768.0,18553.6,10.0,1.0,4.0,88628.0,22157.0,0.0,0.0,0.0,0.0,225.0,7.0,95.0,13.571428571428571,17.0,4.0,280.85714285714283,1.0,2.0,0.0,3.0,8.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1
355,2022-02-12,Омск,39,M,card,2023-07-01,504,14.0,322211.0,23015.071428571428,31.0,3.0,9.0,252120.0,28013.333333333332,0.0,0.0,0.0,0.0,200.0,1.0,18.0,18.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0
356,2022-01-14,Новосибирск,73,M,card,2023-07-01,533,6.0,94171.0,15695.166666666666,12.0,1.0,4.0,50605.0,12651.25,0.0,0.0,1.0,11948.0,37.0,15.0,175.0,11.666666666666666,36.0,9.0,309.1333333333333,3.0,7.0,2.0,9.0,23.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0
357,2022-06-16,Омск,23,Ж,online,2023-07-01,380,16.0,284928.0,17808.0,33.0,0.0,12.0,201824.0,16818.666666666668,1.0,10761.0,4.0,56942.0,19.0,13.0,166.0,12.76923076923077,24.0,6.0,272.0,0.0,0.0,0.0,4.0,11.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0
360,2022-08-12,Волгоград,70,M,card,2023-07-01,323,16.0,253858.0,15866.125,34.0,4.0,10.0,146646.0,14664.6,3.0,55053.0,3.0,55053.0,12.0,3.0,38.0,12.666666666666666,9.0,1.0,425.3333333333333,1.0,3.0,0.0,3.0,9.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1
361,2022-09-07,Нижний Новгород,37,Ж,online,2023-07-01,297,1.0,14129.0,14129.0,1.0,0.0,1.0,14129.0,14129.0,0.0,0.0,0.0,0.0,332.0,18.0,215.0,11.944444444444445,37.0,8.0,313.6666666666667,2.0,5.0,2.0,8.0,15.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,1
362,2022-02-04,Новосибирск,70,Ж,card,2023-07-01,512,20.0,273277.0,13663.85,37.0,1.0,14.0,203002.0,14500.142857142857,0.0,0.0,1.0,2788.0,87.0,11.0,122.0,11.090909090909092,17.0,4.0,301.8181818181818,3.0,4.0,1.0,6.0,11.0,2.0,9.0,1.0,4.0,12.0,1.0,6.0,1
365,2022-07-24,Новосибирск,22,Ж,online,2023-07-01,342,11.0,164715.0,14974.09090909091,17.0,4.0,6.0,80843.0,13473.833333333334,0.0,0.0,0.0,0.0,229.0,7.0,100.0,14.285714285714286,19.0,2.0,463.42857142857144,3.0,11.0,1.0,5.0,16.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1
372,2022-01-20,Красноярск,50,M,cash,2023-07-01,527,2.0,24431.0,12215.5,5.0,1.0,1.0,3320.0,3320.0,0.0,0.0,0.0,0.0,91.0,5.0,45.0,9.0,6.0,1.0,178.2,1.0,3.0,1.0,4.0,4.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0
373,2022-01-02,Новосибирск,60,M,cash,2023-07-01,545,9.0,140791.0,15643.444444444445,17.0,2.0,5.0,73901.0,14780.2,0.0,0.0,0.0,0.0,250.0,9.0,128.0,14.222222222222221,13.0,4.0,297.77777777777777,1.0,2.0,0.0,6.0,10.0,4.0,6.0,2.0,3.5,5.5,0.0,93.0,0
374,2022-05-25,Челябинск,58,Ж,online,2023-07-01,402,17.0,236136.0,13890.35294117647,35.0,1.0,12.0,152454.0,12704.5,0.0,0.0,0.0,0.0,100.0,1.0,13.0,13.0,0.0,0.0,312.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,3.0,2.6666666666666665,8.333333333333334,1.0,53.0,0
375,2022-06-04,Казань,19,M,card,2023-07-01,392,14.0,231924.0,16566.0,28.0,5.0,7.0,106544.0,15220.57142857143,1.0,14423.0,2.0,18395.0,21.0,21.0,242.0,11.523809523809524,28.0,7.0,210.57142857142858,4.0,7.0,1.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
376,2022-01-08,Пермь,38,M,card,2023-07-01,539,7.0,125627.0,17946.714285714286,18.0,1.0,6.0,109352.0,18225.333333333332,0.0,0.0,0.0,0.0,103.0,6.0,94.0,15.666666666666666,14.0,3.0,446.0,0.0,0.0,0.0,3.0,6.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,1
377,2022-10-20,Ростов-на-Дону,33,M,cash,2023-07-01,254,16.0,364093.0,22755.8125,39.0,2.0,10.0,230953.0,23095.3,0.0,0.0,0.0,0.0,159.0,6.0,51.0,8.5,14.0,2.0,166.16666666666666,1.0,1.0,0.0,4.0,11.0,2.0,1.0,2.0,3.0,10.5,0.0,208.0,0
378,2023-05-03,Челябинск,57,Ж,cash,2023-07-01,59,14.0,147527.0,10537.642857142857,25.0,3.0,7.0,73254.0,10464.857142857143,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
379,2022-12-10,Пермь,62,Ж,card,2023-07-01,203,6.0,100612.0,16768.666666666668,15.0,2.0,4.0,72924.0,18231.0,0.0,0.0,0.0,0.0,106.0,3.0,35.0,11.666666666666666,1.0,1.0,243.66666666666666,0.0,0.0,0.0,1.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,1
380,2022-11-21,Казань,31,Ж,online,2023-07-01,222,16.0,247813.0,15488.3125,32.0,5.0,6.0,132581.0,22096.833333333332,1.0,8210.0,1.0,8210.0,25.0,6.0,41.0,6.833333333333333,12.0,3.0,176.0,2.0,6.0,1.0,5.0,10.0,2.0,0.0,2.0,2.5,4.5,0.0,407.0,0
383,2022-04-07,Нижний Новгород,50,Ж,online,2023-07-01,450,15.0,276580.0,18438.666666666668,31.0,4.0,8.0,132259.0,16532.375,0.0,0.0,0.0,0.0,128.0,20.0,226.0,11.3,45.0,11.0,267.25,4.0,11.0,3.0,16.0,41.0,11.0,1.0,2.0,1.5,5.5,1.0,34.0,0
385,2023-02-26,Самара,24,Ж,cash,2023-07-01,125,5.0,41522.0,8304.4,8.0,1.0,2.0,17341.0,8670.5,0.0,0.0,0.0,0.0,491.0,8.0,118.0,14.75,9.0,2.0,336.25,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
388,2023-05-20,Пермь,20,M,card,2023-07-01,42,9.0,124476.0,13830.666666666666,18.0,1.0,6.0,68209.0,11368.166666666666,2.0,21228.0,2.0,21228.0,15.0,8.0,107.0,13.375,14.0,3.0,347.125,1.0,3.0,0.0,5.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1
390,2022-10-26,Екатеринбург,42,Ж,card,2023-07-01,248,6.0,67364.0,11227.333333333334,11.0,3.0,3.0,48494.0,16164.666666666666,0.0,0.0,0.0,0.0,240.0,11.0,136.0,12.363636363636363,13.0,4.0,292.27272727272725,2.0,3.0,1.0,7.0,9.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,1
391,2023-02-27,Ростов-на-Дону,53,M,card,2023-07-01,124,18.0,300933.0,16718.5,37.0,4.0,9.0,170608.0,18956.444444444445,2.0,21471.0,2.0,21471.0,9.0,6.0,95.0,15.833333333333334,11.0,3.0,261.0,2.0,7.0,2.0,3.0,9.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0
392,2022-03-10,Воронеж,34,Ж,card,2023-07-01,478,23.0,268765.0,11685.434782608696,39.0,4.0,16.0,230803.0,14425.1875,1.0,4725.0,5.0,82478.0,21.0,10.0,134.0,13.4,23.0,5.0,209.8,0.0,0.0,0.0,5.0,10.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0
393,2023-02-19,Новосибирск,28,M,online,2023-07-01,132,4.0,66604.0,16651.0,8.0,1.0,3.0,52615.0,17538.333333333332,1.0,18282.0,1.0,18282.0,26.0,13.0,172.0,13.23076923076923,20.0,7.0,340.0,1.0,1.0,0.0,5.0,10.0,3.0,16.0,1.0,4.0,0.0,1.0,38.0,1
395,2023-03-06,Екатеринбург,34,Ж,cash,2023-07-01,117,12.0,190089.0,15840.75,24.0,1.0,6.0,72882.0,12147.0,0.0,0.0,0.0,0.0,110.0,9.0,113.0,12.555555555555555,29.0,5.0,310.1111111111111,3.0,12.0,1.0,5.0,16.0,2.0,0.0,3.0,2.0,3.6666666666666665,0.0,477.0,0
396,2022-01-11,Москва,59,M,card,2023-07-01,536,1.0,29332.0,29332.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,131.0,10.916666666666666,25.0,5.0,265.75,2.0,6.0,0.0,6.0,15.0,2.0,5.0,3.0,2.6666666666666665,1.5,0.0,356.0,1
397,2023-04-01,Нижний Новгород,19,Ж,card,2023-07-01,91,12.0,219638.0,18303.166666666668,25.0,5.0,5.0,80136.0,16027.2,2.0,18213.0,3.0,60243.0,6.0,21.0,303.0,14.428571428571429,47.0,16.0,406.42857142857144,1.0,1.0,1.0,6.0,10.0,4.0,18.0,1.0,4.0,3.0,0.0,261.0,0
398,2022-12-02,Уфа,72,Ж,online,2023-07-01,211,5.0,99928.0,19985.6,13.0,2.0,2.0,40750.0,20375.0,0.0,0.0,0.0,0.0,314.0,19.0,269.0,14.157894736842104,38.0,16.0,312.42105263157896,4.0,8.0,2.0,10.0,21.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0
399,2022-11-10,Самара,51,M,online,2023-07-01,233,29.0,592795.0,20441.206896551725,61.0,6.0,18.0,348492.0,19360.666666666668,0.0,0.0,2.0,41798.0,84.0,2.0,37.0,18.5,4.0,1.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0
400,2023-03-01,Волгоград,53,Ж,cash,2023-07-01,122,9.0,147114.0,16346.0,20.0,1.0,5.0,80984.0,16196.8,0.0,0.0,1.0,39237.0,82.0,14.0,146.0,10.428571428571429,30.0,5.0,283.42857142857144,4.0,8.0,2.0,5.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0
401,2022-03-05,Пермь,63,Ж,online,2023-07-01,483,16.0,231230.0,14451.875,29.0,3.0,10.0,154650.0,15465.0,0.0,0.0,0.0,0.0,115.0,8.0,98.0,12.25,14.0,3.0,294.0,0.0,0.0,0.0,5.0,9.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0
402,2022-08-25,Москва,71,Ж,card,2023-07-01,310,2.0,16276.0,8138.0,5.0,0.0,1.0,8238.0,8238.0,0.0,0.0,0.0,0.0,506.0,21.0,308.0,14.666666666666666,50.0,5.0,365.1904761904762,0.0,0.0,0.0,7.0,13.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,1
410,2022-01-22,Екатеринбург,71,M,cash,2023-07-01,525,5.0,76727.0,15345.4,8.0,2.0,2.0,42492.0,21246.0,1.0,13534.0,1.0,13534.0,7.0,9.0,128.0,14.222222222222221,18.0,2.0,376.1111111111111,2.0,2.0,0.0,5.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1
411,2022-01-15,Ростов-на-Дону,77,Ж,cash,2023-07-01,532,15.0,277023.0,18468.2,36.0,3.0,10.0,166584.0,16658.4,0.0,0.0,1.0,16064.0,88.0,5.0,62.0,12.4,7.0,1.0,202.6,1.0,0.0,0.0,3.0,4.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0
413,2023-02-12,Екатеринбург,42,M,cash,2023-07-01,139,11.0,162026.0,14729.636363636364,21.0,2.0,6.0,98370.0,16395.0,0.0,0.0,1.0,14688.0,34.0,15.0,137.0,9.133333333333333,31.0,7.0,204.53333333333333,5.0,8.0,3.0,7.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0
416,2023-06-14,Санкт-Петербург,75,M,card,2023-07-01,17,4.0,60921.0,15230.25,8.0,0.0,4.0,60921.0,15230.25,0.0,0.0,0.0,0.0,131.0,9.0,93.0,10.333333333333334,15.0,3.0,277.55555555555554,2.0,0.0,0.0,6.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
420,2022-05-27,Екатеринбург,70,M,cash,2023-07-01,400,14.0,257111.0,18365.071428571428,36.0,3.0,6.0,101443.0,16907.166666666668,0.0,0.0,0.0,0.0,211.0,8.0,92.0,11.5,23.0,6.0,277.5,2.0,5.0,2.0,4.0,11.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,1
422,2022-05-04,Екатеринбург,25,M,cash,2023-07-01,423,18.0,287144.0,15952.444444444445,37.0,3.0,10.0,133142.0,13314.2,0.0,0.0,0.0,0.0,96.0,21.0,316.0,15.047619047619047,30.0,10.0,381.2857142857143,2.0,3.0,1.0,9.0,9.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0
424,2022-05-11,Нижний Новгород,41,M,online,2023-07-01,416,13.0,310920.0,23916.923076923078,30.0,4.0,9.0,219614.0,24401.555555555555,0.0,0.0,0.0,0.0,124.0,13.0,151.0,11.615384615384615,27.0,6.0,244.07692307692307,1.0,1.0,0.0,7.0,13.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0
425,2023-01-06,Санкт-Петербург,76,M,cash,2023-07-01,176,13.0,231281.0,17790.846153846152,31.0,3.0,8.0,121233.0,15154.125,1.0,13130.0,1.0,13130.0,20.0,13.0,160.0,12.307692307692308,34.0,7.0,229.3846153846154,1.0,2.0,1.0,5.0,11.0,3.0,24.0,1.0,3.0,5.0,0.0,188.0,0
426,2022-05-20,Самара,38,Ж,card,2023-07-01,407,9.0,146560.0,16284.444444444445,18.0,1.0,6.0,118030.0,19671.666666666668,0.0,0.0,1.0,5544.0,55.0,8.0,104.0,13.0,16.0,2.0,336.625,1.0,0.0,0.0,4.0,6.0,1.0,3.0,1.0,4.0,0.0,1.0,20.0,0
427,2023-03-23,Омск,47,M,online,2023-07-01,100,16.0,309815.0,19363.4375,33.0,3.0,10.0,169391.0,16939.1,1.0,45705.0,2.0,53577.0,7.0,14.0,203.0,14.5,39.0,7.0,330.14285714285717,4.0,14.0,1.0,7.0,22.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0
428,2022-10-03,Омск,64,M,card,2023-07-01,271,17.0,265520.0,15618.823529411764,30.0,5.0,10.0,155654.0,15565.4,1.0,11452.0,1.0,11452.0,7.0,19.0,308.0,16.210526315789473,29.0,4.0,337.7894736842105,3.0,5.0,2.0,11.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
430,2023-01-04,Омск,34,Ж,online,2023-07-01,178,21.0,252032.0,12001.52380952381,39.0,3.0,17.0,201144.0,11832.0,0.0,0.0,1.0,11910.0,46.0,3.0,69.0,23.0,8.0,2.0,520.6666666666666,0.0,0.0,0.0,2.0,6.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0
432,2022-03-03,Пермь,43,Ж,online,2023-07-01,485,20.0,257007.0,12850.35,38.0,7.0,11.0,162547.0,14777.0,0.0,0.0,0.0,0.0,94.0,9.0,81.0,9.0,11.0,2.0,186.33333333333334,2.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,4.0,13.0,0.0,98.0,1
