order_id,customer_id,order_date,product_name,category,quantity,price,amount,status,delivery_days
5100,319,2023-12-11,Набор кухонных ножей,toys,3,11374.00,34122.00,cancelled,0
5101,319,2023-01-05,Кроссовки беговые,clothing,1,6958.00,6958.00,returned,0
5102,319,2023-12-23,Смартфон X100,clothing,1,7471.00,7471.00,cancelled,0
5103,319,2022-11-03,Джинсы классические,beauty,2,11125.00,22250.00,delivered,2
5104,319,2022-04-03,Кофе молотый 500г,clothing,2,6900.00,13800.00,delivered,5
5105,319,2022-05-19,Смартфон X100,clothing,2,6263.00,12526.00,cancelled,0
5106,319,2023-07-19,Пылесос робот,books,2,9441.00,18882.00,cancelled,0
5107,319,2023-11-18,Кофе молотый 500г,electronics,1,1423.00,1423.00,delivered,9
5108,319,2022-12-26,Джинсы классические,beauty,3,10733.00,32199.00,delivered,3
5109,319,2022-01-11,Йогуртница,food,1,7864.00,7864.00,delivered,9
5110,319,2022-07-21,Йогуртница,books,3,11989.00,35967.00,delivered,9
5111,320,2022-01-31,Кроссовки беговые,electronics,3,10755.00,32265.00,delivered,5
5112,320,2022-01-18,Джинсы классические,home,1,15286.00,15286.00,delivered,10
5113,320,2022-08-17,Книга 'Мастер и Маргарита',toys,3,12237.00,36711.00,cancelled,0
5114,320,2023-04-28,Кроссовки беговые,toys,3,6214.00,18642.00,cancelled,0
5115,320,2022-10-04,Футболка хлопок,electronics,1,8742.00,8742.00,delivered,3
5116,320,2023-01-10,Беспроводные наушники,beauty,2,8087.00,16174.00,delivered,6
5117,320,2023-11-20,Йогуртница,toys,1,4442.00,4442.00,delivered,8
5118,320,2022-08-14,Конструктор Lego,home,1,856.00,856.00,delivered,1
5119,320,2022-03-17,Футболка хлопок,electronics,1,10030.00,10030.00,returned,0
5120,320,2024-02-10,Видеокарта RTX,toys,1,11094.00,11094.00,delivered,9
5121,320,2022-09-10,Беспроводные наушники,food,2,6088.00,12176.00,delivered,3
5122,320,2022-04-18,Кроссовки беговые,beauty,1,3152.00,3152.00,returned,0
5123,320,2023-08-26,Смартфон X100,clothing,1,14292.00,14292.00,delivered,7
5124,320,2023-08-24,Гель для душа,clothing,2,14281.00,28562.00,delivered,8
5125,320,2022-03-15,Йогуртница,beauty,1,3635.00,3635.00,returned,0
5126,320,2023-07-27,Электрический чайник,books,3,14379.00,43137.00,delivered,2
5127,320,2023-01-19,Гель для душа,clothing,3,5939.00,17817.00,returned,0
5128,320,2024-03-22,Кроссовки беговые,clothing,3,2720.00,8160.00,delivered,2
5129,320,2023-10-04,Ноутбук Pro,home,1,1354.00,1354.00,delivered,5
5130,320,2023-03-22,Монитор 27 дюймов,books,2,2463.00,4926.00,delivered,9
5131,320,2023-07-23,Монитор 27 дюймов,home,2,11517.00,23034.00,delivered,10
5132,320,2022-11-04,Футболка хлопок,electronics,1,6785.00,6785.00,returned,0
5133,320,2022-05-30,Гель для душа,food,2,9345.00,18690.00,delivered,9
5134,320,2022-03-16,Смартфон X100,home,3,1610.00,4830.00,cancelled,0
5135,320,2022-03-25,Ноутбук Pro,electronics,1,14622.00,14622.00,delivered,4
5136,320,2023-11-21,Футболка хлопок,clothing,1,7073.00,7073.00,returned,0
5137,321,2024-01-20,Конструктор Lego,books,1,6641.00,6641.00,delivered,4
5138,321,2022-01-17,Шампунь для волос,clothing,1,12403.00,12403.00,delivered,8
5139,321,2023-02-08,Йогуртница,books,1,10183.00,10183.00,returned,0
5140,321,2022-03-27,Книга 'Мастер и Маргарита',home,3,8875.00,26625.00,delivered,2
5141,321,2023-02-12,Ноутбук Pro,toys,2,4528.00,9056.00,delivered,10
5142,321,2022-05-04,Видеокарта RTX,beauty,3,13639.00,40917.00,delivered,6
5143,321,2023-03-19,Шампунь для волос,clothing,2,3650.00,7300.00,delivered,6
5144,321,2024-02-06,Набор кухонных ножей,toys,3,10195.00,30585.00,returned,0
5145,321,2023-08-22,Набор кухонных ножей,toys,2,3768.00,7536.00,delivered,10
5146,321,2023-04-26,Кофе молотый 500г,home,1,2081.00,2081.00,delivered,10
5147,321,2022-02-23,Гель для душа,clothing,3,11476.00,34428.00,cancelled,0
5148,321,2023-08-31,Книга 'Мастер и Маргарита',beauty,1,6788.00,6788.00,delivered,8
5149,321,2022-07-01,Йогуртница,food,2,14270.00,28540.00,delivered,4
5150,321,2024-02-29,Пылесос робот,food,3,12773.00,38319.00,cancelled,0
5151,321,2023-09-06,Пылесос робот,clothing,2,11073.00,22146.00,delivered,8
5152,321,2023-05-12,Беспроводные наушники,electronics,1,2011.00,2011.00,returned,0
5153,321,2024-02-19,Йогуртница,clothing,1,10310.00,10310.00,delivered,9
5154,322,2023-01-30,Шампунь для волос,electronics,1,2803.00,2803.00,cancelled,0
5155,322,2022-08-04,Смартфон X100,toys,1,6441.00,6441.00,delivered,10
5156,322,2023-10-13,Набор кухонных ножей,beauty,2,9772.00,19544.00,cancelled,0
5157,322,2022-09-29,Беспроводные наушники,home,2,12127.00,24254.00,delivered,4
5158,322,2022-02-26,Гель для душа,clothing,3,12355.00,37065.00,delivered,10
5159,322,2023-08-09,Монитор 27 дюймов,electronics,3,9017.00,27051.00,cancelled,0
5160,322,2023-06-01,Джинсы классические,electronics,3,8307.00,24921.00,delivered,6
5161,322,2022-07-15,Игрушка мягкая,books,3,9206.00,27618.00,cancelled,0
5162,322,2022-12-05,Конструктор Lego,electronics,3,11086.00,33258.00,delivered,6
5163,322,2022-06-28,Пылесос робот,beauty,1,5935.00,5935.00,delivered,10
5164,322,2023-01-08,Йогуртница,clothing,2,10311.00,20622.00,delivered,2
5165,322,2022-07-03,Шампунь для волос,home,3,2439.00,7317.00,delivered,4
5166,322,2022-04-03,Ноутбук Pro,electronics,1,15479.00,15479.00,delivered,6
5167,322,2022-05-27,Ноутбук Pro,clothing,3,7159.00,21477.00,delivered,3
5168,322,2023-06-15,Набор кухонных ножей,beauty,3,4948.00,14844.00,delivered,5
5169,322,2023-01-22,Кофе молотый 500г,food,1,3628.00,3628.00,delivered,3
5170,322,2023-06-12,Гель для душа,home,3,10182.00,30546.00,delivered,10
5171,322,2023-10-23,Набор кухонных ножей,books,3,6607.00,19821.00,delivered,2
5172,322,2022-11-10,Смартфон X100,electronics,2,14410.00,28820.00,delivered,4
5173,322,2023-03-18,Ноутбук Pro,food,2,4810.00,9620.00,delivered,7
5174,322,2022-10-15,Пылесос робот,food,2,1946.00,3892.00,cancelled,0
5175,322,2023-04-09,Ноутбук Pro,electronics,1,6717.00,6717.00,returned,0
5176,322,2022-12-22,Шампунь для волос,toys,2,692.00,1384.00,delivered,10
5177,323,2022-12-29,Набор кухонных ножей,toys,2,5444.00,10888.00,cancelled,0
5178,323,2022-12-08,Футболка хлопок,beauty,3,549.00,1647.00,delivered,7
5179,323,2023-04-27,Смартфон X100,books,3,10603.00,31809.00,returned,0
5180,323,2023-11-18,Монитор 27 дюймов,toys,1,1561.00,1561.00,delivered,4
5181,323,2023-03-01,Йогуртница,home,1,14714.00,14714.00,returned,0
5182,323,2022-03-22,Кофе молотый 500г,food,1,7447.00,7447.00,delivered,5
5183,323,2022-01-13,Джинсы классические,beauty,1,5991.00,5991.00,returned,0
5184,323,2023-12-30,Ноутбук Pro,home,2,6983.00,13966.00,delivered,3
5185,324,2022-09-02,Пылесос робот,home,3,1529.00,4587.00,delivered,6
5186,324,2023-03-24,Набор кухонных ножей,food,1,4785.00,4785.00,delivered,9
5187,324,2022-01-17,Футболка хлопок,clothing,2,15142.00,30284.00,returned,0
5188,324,2022-01-13,Игрушка мягкая,toys,1,7070.00,7070.00,cancelled,0
5189,324,2023-05-09,Видеокарта RTX,books,1,7099.00,7099.00,delivered,1
5190,324,2022-03-19,Электрический чайник,home,2,6378.00,12756.00,returned,0
5191,324,2023-01-10,Шампунь для волос,beauty,3,4768.00,14304.00,delivered,8
5192,324,2023-08-01,Гель для душа,home,2,4647.00,9294.00,delivered,9
5193,325,2022-12-03,Видеокарта RTX,beauty,3,9765.00,29295.00,delivered,5
5194,325,2024-01-09,Шампунь для волос,clothing,2,14343.00,28686.00,delivered,2
5195,325,2023-11-26,Видеокарта RTX,toys,2,8191.00,16382.00,delivered,5
5196,325,2023-08-11,Кроссовки беговые,home,1,5042.00,5042.00,delivered,5
5197,325,2024-01-25,Йогуртница,home,2,15414.00,30828.00,delivered,3
5198,325,2023-10-06,Кроссовки беговые,home,1,1153.00,1153.00,cancelled,0
5199,325,2022-03-25,Футболка хлопок,beauty,1,8240.00,8240.00,returned,0
5200,325,2022-09-21,Пылесос робот,clothing,3,5835.00,17505.00,cancelled,0
5201,325,2023-10-29,Гель для душа,food,1,6434.00,6434.00,cancelled,0
5202,325,2023-06-17,Смартфон X100,food,2,11387.00,22774.00,delivered,9
5203,325,2023-01-30,Набор кухонных ножей,food,2,5168.00,10336.00,returned,0
5204,325,2023-01-29,Шампунь для волос,food,3,10922.00,32766.00,cancelled,0
5205,325,2023-10-20,Йогуртница,clothing,3,6071.00,18213.00,delivered,3
5206,325,2023-10-25,Электрический чайник,food,3,1960.00,5880.00,delivered,4
5207,325,2022-05-17,Футболка хлопок,clothing,3,3595.00,10785.00,cancelled,0
5208,325,2023-12-21,Смартфон X100,clothing,1,15481.00,15481.00,delivered,7
5209,325,2022-01-18,Смартфон X100,home,1,14024.00,14024.00,cancelled,0
5210,325,2023-01-08,Монитор 27 дюймов,electronics,2,2561.00,5122.00,delivered,9
5211,325,2023-09-18,Книга 'Мастер и Маргарита',toys,1,7671.00,7671.00,returned,0
5212,325,2024-03-04,Ноутбук Pro,toys,2,12781.00,25562.00,delivered,8
5213,326,2023-10-03,Видеокарта RTX,clothing,1,7338.00,7338.00,returned,0
5214,326,2023-10-25,Джинсы классические,clothing,1,3103.00,3103.00,returned,0
5215,326,2023-04-02,Пылесос робот,clothing,2,4869.00,9738.00,returned,0
5216,326,2024-02-14,Пылесос робот,toys,2,11306.00,22612.00,returned,0
5217,326,2024-01-10,Смартфон X100,clothing,1,1980.00,1980.00,returned,0
5218,326,2022-12-15,Набор кухонных ножей,books,1,8020.00,8020.00,returned,0
5219,326,2023-07-25,Набор кухонных ножей,books,1,9970.00,9970.00,delivered,7
5220,326,2023-08-31,Игрушка мягкая,books,2,6176.00,12352.00,delivered,9
5221,326,2022-07-07,Конструктор Lego,clothing,1,10571.00,10571.00,cancelled,0
5222,326,2023-03-26,Электрический чайник,electronics,3,2427.00,7281.00,delivered,1
5223,326,2022-07-22,Кофе молотый 500г,clothing,1,5829.00,5829.00,delivered,7
5224,326,2023-09-16,Шампунь для волос,home,3,7643.00,22929.00,delivered,2
5225,326,2023-11-19,Шампунь для волос,home,1,1153.00,1153.00,delivered,8
5226,326,2023-01-28,Футболка хлопок,clothing,3,4116.00,12348.00,cancelled,0
5227,326,2023-07-12,Монитор 27 дюймов,food,3,14658.00,43974.00,delivered,4
5228,326,2023-05-14,Электрический чайник,beauty,1,6840.00,6840.00,cancelled,0
5229,326,2022-10-25,Набор кухонных ножей,home,3,10510.00,31530.00,returned,0
5230,326,2023-04-19,Книга 'Мастер и Маргарита',food,2,11122.00,22244.00,delivered,1
5231,326,2023-09-02,Электрический чайник,home,1,3482.00,3482.00,delivered,6
5232,327,2022-05-15,Шампунь для волос,food,1,9489.00,9489.00,delivered,2
5233,327,2023-08-28,Монитор 27 дюймов,home,3,11417.00,34251.00,delivered,7
5234,327,2022-10-23,Йогуртница,beauty,1,2485.00,2485.00,delivered,6
5235,327,2024-02-24,Ноутбук Pro,home,2,4590.00,9180.00,delivered,8
5236,327,2023-03-11,Беспроводные наушники,beauty,2,12545.00,25090.00,delivered,3
5237,327,2023-07-18,Видеокарта RTX,clothing,1,7796.00,7796.00,returned,0
5238,327,2022-06-19,Гель для душа,clothing,3,12070.00,36210.00,delivered,9
5239,327,2022-03-22,Джинсы классические,clothing,1,8050.00,8050.00,delivered,2
5240,327,2023-08-19,Книга 'Мастер и Маргарита',food,2,5647.00,11294.00,delivered,1
5241,327,2022-12-12,Футболка хлопок,books,1,12671.00,12671.00,delivered,1
5242,327,2022-07-05,Ноутбук Pro,beauty,1,4887.00,4887.00,cancelled,0
5243,327,2023-11-29,Кофе молотый 500г,food,1,9528.00,9528.00,delivered,3
5244,327,2022-11-19,Шампунь для волос,toys,3,7346.00,22038.00,delivered,9
5245,327,2022-06-05,Книга 'Мастер и Маргарита',home,3,6454.00,19362.00,returned,0
5246,327,2023-03-12,Ноутбук Pro,beauty,3,8746.00,26238.00,returned,0
5247,327,2023-03-26,Шампунь для волос,food,1,6997.00,6997.00,delivered,3
5248,327,2022-08-12,Монитор 27 дюймов,beauty,2,4110.00,8220.00,cancelled,0
5249,328,2023-06-06,Шампунь для волос,books,1,11712.00,11712.00,cancelled,0
5250,328,2023-03-27,Беспроводные наушники,beauty,1,6357.00,6357.00,returned,0
5251,328,2022-05-29,Видеокарта RTX,food,2,4844.00,9688.00,cancelled,0
5252,328,2023-11-02,Шампунь для волос,home,3,3614.00,10842.00,cancelled,0
5253,328,2022-10-23,Монитор 27 дюймов,home,3,9599.00,28797.00,cancelled,0
5254,328,2023-12-06,Монитор 27 дюймов,food,2,8305.00,16610.00,delivered,7
5255,328,2023-11-27,Монитор 27 дюймов,toys,3,5022.00,15066.00,cancelled,0
5256,328,2022-05-06,Ноутбук Pro,toys,2,12473.00,24946.00,returned,0
5257,328,2023-11-11,Электрический чайник,beauty,1,11048.00,11048.00,delivered,1
5258,328,2022-02-22,Книга 'Мастер и Маргарита',home,1,13388.00,13388.00,delivered,8
5259,328,2023-05-27,Джинсы классические,electronics,3,4700.00,14100.00,returned,0
5260,328,2023-02-20,Игрушка мягкая,food,3,792.00,2376.00,returned,0
5261,328,2024-02-27,Электрический чайник,books,1,7282.00,7282.00,delivered,7
5262,328,2022-07-26,Шампунь для волос,beauty,2,7240.00,14480.00,delivered,9
5263,328,2022-08-31,Беспроводные наушники,books,1,11153.00,11153.00,cancelled,0
5264,328,2024-02-13,Книга 'Мастер и Маргарита',clothing,1,14049.00,14049.00,delivered,8
5265,328,2023-02-01,Монитор 27 дюймов,clothing,2,1569.00,3138.00,delivered,6
5266,328,2022-12-06,Йогуртница,electronics,3,1049.00,3147.00,cancelled,0
5267,328,2023-11-06,Электрический чайник,clothing,3,14052.00,42156.00,delivered,10
5268,328,2023-01-21,Шампунь для волос,home,3,9936.00,29808.00,delivered,2
5269,328,2022-08-11,Видеокарта RTX,beauty,3,784.00,2352.00,cancelled,0
5270,328,2023-10-12,Кофе молотый 500г,home,2,14441.00,28882.00,returned,0
5271,328,2022-03-15,Йогуртница,home,2,1813.00,3626.00,delivered,10
5272,328,2022-02-26,Беспроводные наушники,home,3,13331.00,39993.00,delivered,2
5273,328,2023-04-17,Йогуртница,home,1,8820.00,8820.00,delivered,8
5274,329,2024-01-31,Книга 'Мастер и Маргарита',food,2,8685.00,17370.00,delivered,5
5275,329,2023-07-03,Конструктор Lego,food,1,2803.00,2803.00,delivered,9
5276,329,2023-05-20,Смартфон X100,home,1,2807.00,2807.00,delivered,5
5277,329,2022-07-16,Электрический чайник,books,3,3790.00,11370.00,cancelled,0
5278,329,2023-07-19,Йогуртница,home,3,8214.00,24642.00,cancelled,0
5279,329,2023-05-01,Видеокарта RTX,electronics,1,12015.00,12015.00,returned,0
5280,329,2023-12-10,Книга 'Мастер и Маргарита',electronics,3,2803.00,8409.00,delivered,8
5281,329,2023-08-06,Видеокарта RTX,home,2,10805.00,21610.00,delivered,1
5282,329,2023-03-25,Йогуртница,home,2,13334.00,26668.00,delivered,5
