visit_id,customer_id,visit_time,device,pages_viewed,cart_adds,checkout_initiated,session_duration_sec
2691,106,2023-03-29 16:05:25,tablet,23,0,0,805
2692,106,2023-01-14 07:18:50,mobile,6,4,0,90
2693,106,2024-01-31 03:42:08,mobile,2,1,1,20
2694,106,2023-12-21 06:13:07,mobile,14,4,0,294
2695,106,2023-03-28 21:31:35,desktop,21,0,0,798
2696,106,2023-04-26 20:18:09,tablet,16,0,0,528
2697,106,2023-09-25 16:21:49,mobile,10,3,0,390
2698,107,2023-06-06 20:53:59,tablet,25,3,0,475
2699,107,2023-01-31 08:01:58,desktop,12,2,1,348
2700,107,2023-10-28 08:21:24,desktop,1,4,1,37
2701,107,2023-05-08 22:15:21,mobile,8,0,0,296
2702,107,2024-03-12 05:25:11,mobile,11,4,1,319
2703,107,2023-03-05 18:58:08,desktop,23,4,0,851
2704,107,2023-06-09 22:27:52,desktop,2,1,1,42
2705,107,2023-08-13 09:17:01,desktop,4,3,0,148
2706,107,2024-03-05 09:45:31,tablet,5,3,1,140
2707,107,2023-06-15 22:48:39,tablet,19,0,0,361
2708,107,2023-11-17 05:56:51,tablet,24,1,1,240
2709,107,2023-08-04 02:35:54,mobile,6,2,1,96
2710,107,2023-09-05 05:35:05,tablet,17,2,0,221
2711,107,2023-12-21 01:12:51,desktop,6,0,0,180
2712,107,2023-06-15 08:10:19,tablet,23,0,0,874
2713,107,2024-03-05 06:38:32,desktop,25,0,0,625
2714,107,2023-07-14 21:17:53,mobile,2,1,1,52
2715,107,2024-02-13 22:00:55,tablet,8,0,0,192
2716,107,2023-09-07 22:33:14,tablet,25,2,1,375
2717,107,2023-01-03 09:04:29,mobile,5,4,1,75
2718,107,2023-06-19 05:06:48,mobile,19,1,1,418
2719,107,2024-03-03 07:04:21,desktop,18,4,1,414
2720,107,2023-05-22 13:19:38,desktop,19,2,1,589
2721,107,2023-10-15 02:32:09,mobile,10,2,0,120
2722,107,2023-04-18 03:30:33,desktop,17,4,1,663
2723,107,2023-03-31 21:58:44,mobile,6,0,0,84
2724,107,2023-07-06 07:10:57,tablet,10,1,1,380
2725,107,2023-10-10 20:15:18,tablet,18,4,1,558
2726,107,2023-08-05 01:47:55,mobile,1,1,1,28
2727,108,2023-02-26 03:02:58,desktop,3,2,1,57
2728,108,2024-02-02 17:14:43,desktop,7,0,0,105
2729,108,2023-11-29 08:31:45,desktop,14,1,1,266
2730,108,2023-05-14 08:19:19,desktop,14,0,0,350
2731,108,2023-08-15 09:51:19,tablet,23,0,0,644
2732,108,2023-01-13 00:37:18,tablet,22,1,1,396
2733,108,2023-07-11 15:21:16,desktop,23,1,1,322
2734,108,2023-02-28 05:37:06,tablet,3,3,0,90
2735,108,2023-08-04 21:51:41,mobile,17,4,1,272
2736,108,2024-03-04 03:00:17,tablet,21,4,1,378
2737,108,2023-12-26 13:08:12,desktop,9,3,1,333
2738,108,2024-03-17 11:41:19,tablet,15,4,1,315
2739,108,2023-12-29 06:54:54,desktop,4,1,1,112
2740,108,2023-05-10 23:30:47,desktop,24,2,0,864
2741,108,2024-02-09 01:07:51,tablet,2,2,0,20
2742,108,2024-02-27 19:58:24,tablet,4,3,1,92
2743,108,2023-08-27 06:31:47,tablet,20,1,1,380
2744,108,2023-05-05 19:26:33,mobile,15,0,0,570
2745,108,2023-02-02 06:52:43,tablet,21,4,1,378
2746,108,2023-04-20 05:46:02,mobile,1,3,0,11
2747,108,2024-02-05 05:31:16,desktop,16,3,1,544
2748,109,2023-11-17 22:02:18,mobile,17,4,0,204
2749,109,2023-10-01 10:50:56,mobile,4,4,1,60
2750,109,2023-03-29 00:36:49,mobile,16,0,0,560
2751,109,2024-01-08 10:39:17,tablet,20,4,1,280
2752,109,2024-01-31 09:17:13,mobile,23,1,0,460
2753,109,2023-08-29 17:57:13,mobile,10,1,1,100
2754,109,2023-06-18 05:23:14,mobile,7,0,0,196
2755,109,2023-08-06 03:24:38,desktop,20,3,1,680
2756,109,2024-02-06 03:19:25,mobile,11,4,0,275
2757,109,2023-05-12 01:26:13,tablet,6,2,1,96
2758,109,2023-11-21 04:58:26,desktop,16,0,0,304
2759,109,2023-01-23 17:16:52,mobile,20,0,0,740
2760,109,2023-05-28 12:00:31,desktop,20,4,1,480
2761,109,2023-01-12 17:40:54,tablet,4,0,0,96
2762,109,2023-08-30 05:02:41,tablet,11,0,0,297
2763,109,2023-08-25 06:39:27,mobile,12,1,1,228
2764,109,2023-08-18 11:58:41,tablet,9,3,0,198
2765,109,2024-03-09 05:55:57,tablet,8,0,0,256
2766,109,2023-10-18 04:56:04,desktop,22,1,1,286
2767,109,2024-02-26 20:59:23,desktop,18,1,1,180
2768,109,2023-07-31 00:45:35,mobile,19,2,1,570
2769,109,2023-12-08 18:14:13,desktop,3,3,0,117
2770,109,2024-02-15 01:17:08,mobile,11,1,1,121
2771,109,2023-08-09 00:26:02,desktop,15,2,1,300
2772,109,2023-02-09 02:25:58,desktop,19,4,1,532
2773,109,2024-01-11 14:29:30,tablet,24,3,0,480
2774,109,2023-10-19 09:20:40,desktop,11,0,0,253
2775,109,2023-09-30 12:19:29,mobile,13,4,1,416
2776,109,2023-04-06 23:32:21,mobile,21,1,1,462
2777,109,2023-06-03 10:59:14,mobile,5,3,1,105
2778,109,2023-01-31 19:01:17,mobile,11,1,0,418
2779,109,2023-03-02 18:38:14,mobile,17,2,1,595
2780,109,2023-03-10 06:54:46,desktop,3,0,0,114
2781,109,2023-07-08 08:44:21,desktop,25,2,1,375
2782,109,2023-07-18 15:00:05,desktop,7,4,1,245
2783,109,2023-04-02 12:12:54,tablet,11,1,0,110
2784,109,2023-01-30 18:07:23,tablet,5,0,0,140
2785,109,2023-10-08 11:23:01,tablet,23,3,1,253
2786,109,2023-02-16 04:55:24,desktop,5,3,1,85
2787,109,2024-02-21 01:40:18,tablet,20,1,1,220
2788,109,2023-01-02 10:18:04,tablet,3,2,0,57
2789,109,2023-01-24 14:36:54,desktop,22,2,1,594
2790,109,2023-03-23 19:15:27,desktop,6,1,0,180
2791,109,2023-09-04 12:48:09,desktop,11,2,0,209
2792,109,2023-01-23 18:20:17,tablet,3,3,0,45
2793,109,2023-12-20 10:13:19,tablet,3,3,1,87
2794,109,2023-01-30 13:33:55,tablet,13,2,1,429
2795,110,2024-03-05 04:26:04,desktop,6,1,1,66
2796,110,2023-02-22 23:06:41,desktop,13,1,1,195
2797,110,2023-03-15 03:39:03,tablet,23,0,0,897
2798,110,2023-12-18 17:03:09,desktop,7,4,1,182
2799,110,2024-01-06 09:34:35,tablet,19,3,1,361
2800,110,2023-01-01 15:39:24,desktop,4,0,0,72
2801,110,2024-02-20 08:12:05,mobile,13,1,1,208
2802,110,2024-03-12 11:18:09,desktop,13,1,1,455
2803,110,2023-01-19 12:31:38,tablet,9,0,0,351
2804,110,2023-09-03 11:46:26,tablet,2,2,1,72
2805,111,2023-02-14 09:06:36,desktop,6,3,0,66
2806,111,2023-06-24 08:01:44,desktop,8,2,1,192
2807,111,2023-11-08 20:03:03,desktop,17,2,1,238
2808,111,2023-01-17 15:28:06,mobile,3,3,1,63
2809,111,2023-08-31 20:43:08,tablet,2,1,0,40
2810,111,2023-04-15 00:56:16,desktop,7,0,0,70
2811,111,2023-07-30 17:07:10,tablet,12,2,1,396
2812,111,2023-03-26 06:20:43,desktop,21,0,0,399
2813,111,2023-10-30 03:31:16,desktop,17,0,0,340
2814,111,2024-03-09 00:27:37,tablet,3,0,0,78
2815,111,2023-07-13 14:23:40,mobile,9,4,0,288
2816,111,2023-09-25 02:29:46,tablet,7,3,1,217
2817,111,2023-10-02 11:54:47,tablet,15,2,0,420
2818,111,2023-07-13 21:18:43,mobile,8,2,0,264
2819,111,2023-08-10 02:19:43,tablet,6,4,0,108
2820,111,2023-06-23 02:09:33,mobile,24,4,0,432
2821,111,2023-02-15 13:51:03,mobile,1,3,1,34
2822,111,2023-05-15 03:24:04,desktop,14,4,0,406
2823,111,2024-02-28 15:36:06,desktop,2,4,0,36
2824,111,2023-04-18 23:22:52,desktop,13,1,0,169
2825,111,2023-06-15 14:17:09,desktop,8,1,1,112
2826,111,2023-05-17 14:11:10,mobile,2,1,0,46
2827,111,2023-04-18 15:35:25,desktop,24,4,0,720
2828,112,2023-12-04 04:15:04,tablet,14,4,1,350
2829,113,2024-01-15 17:55:20,desktop,11,4,0,176
2830,113,2023-07-01 10:14:44,mobile,24,1,1,840
2831,113,2023-02-24 08:02:27,tablet,12,4,1,444
2832,113,2023-03-30 11:18:47,mobile,7,0,0,105
2833,113,2023-02-24 19:30:22,desktop,16,1,0,176
2834,113,2024-03-14 19:36:18,tablet,23,0,0,805
2835,113,2024-02-27 20:08:21,tablet,11,3,0,385
2836,113,2023-07-25 01:23:06,desktop,15,2,1,390
2837,113,2023-03-08 15:28:22,desktop,7,3,1,154
2838,113,2023-08-23 07:06:28,mobile,4,0,0,92
2839,113,2024-01-26 00:44:08,mobile,22,0,0,220
2840,113,2023-10-25 04:11:24,tablet,6,0,0,126
2841,113,2023-09-10 01:14:12,mobile,20,3,1,560
2842,113,2023-06-30 00:08:20,mobile,9,0,0,261
2843,113,2023-10-25 13:25:48,tablet,12,2,1,360
2844,113,2023-01-07 12:19:03,mobile,20,4,1,640
2845,113,2023-11-01 05:11:54,mobile,16,4,0,368
2846,113,2023-07-08 03:00:52,mobile,10,2,0,140
2847,113,2023-10-31 13:11:49,desktop,1,2,1,39
2848,113,2023-11-14 05:51:42,mobile,4,1,0,140
2849,113,2023-04-27 03:21:18,tablet,10,0,0,120
2850,113,2023-07-13 20:05:21,desktop,25,0,0,350
2851,113,2023-12-18 20:45:30,mobile,7,0,0,147
2852,113,2024-02-11 13:45:57,tablet,13,0,0,494
2853,114,2023-01-05 23:56:02,tablet,22,0,0,396
2854,114,2023-09-24 13:20:44,tablet,24,3,0,888
2855,114,2024-03-14 06:46:34,tablet,10,4,0,130
2856,114,2024-02-21 13:56:58,desktop,19,3,1,703
2857,114,2024-01-22 20:20:00,tablet,18,4,0,288
2858,114,2024-03-22 05:27:44,mobile,15,0,0,180
2859,114,2023-11-26 03:02:26,desktop,15,3,1,165
2860,114,2023-02-21 02:03:04,tablet,3,3,1,78
2861,114,2023-01-09 03:09:19,tablet,9,1,1,351
2862,114,2023-03-03 14:04:06,mobile,16,2,1,176
2863,114,2023-08-02 08:26:33,mobile,25,4,0,825
2864,114,2023-02-23 17:25:14,desktop,11,0,0,374
2865,114,2023-12-29 03:40:07,mobile,1,0,0,27
2866,115,2023-07-31 04:26:58,tablet,13,0,0,468
2867,115,2024-02-10 18:03:11,desktop,21,3,0,462
2868,115,2023-01-06 11:56:35,mobile,17,4,0,442
2869,115,2023-05-19 01:35:43,mobile,9,2,1,207
2870,116,2023-09-17 09:15:12,desktop,10,4,1,180
2871,116,2023-10-22 15:46:13,tablet,8,2,0,224
2872,116,2023-05-05 00:30:16,desktop,19,2,1,437
2873,116,2023-04-02 12:09:45,tablet,15,4,1,240
2874,116,2023-08-16 13:17:04,tablet,2,1,1,40
2875,116,2023-12-08 14:47:25,tablet,6,4,0,180
2876,116,2023-04-20 08:39:01,tablet,6,4,0,180
2877,116,2023-12-11 14:23:46,mobile,16,3,1,400
2878,116,2023-09-02 15:58:04,mobile,23,2,0,598
2879,116,2023-05-27 19:14:56,tablet,17,2,0,629
2880,116,2023-10-29 05:45:20,desktop,18,1,1,306
2881,116,2023-01-18 00:48:42,mobile,17,2,0,561
2882,116,2023-02-11 01:04:22,desktop,24,4,0,720
2883,116,2023-02-11 01:59:59,mobile,15,2,0,225
2884,116,2023-01-17 14:14:23,tablet,17,0,0,510
2885,116,2023-12-12 14:54:51,desktop,12,4,1,396
2886,116,2023-04-15 07:21:59,mobile,25,1,0,350
2887,116,2023-01-03 20:49:08,desktop,2,0,0,20
2888,116,2024-01-14 20:53:44,mobile,17,3,1,238
2889,116,2023-01-23 22:07:21,desktop,16,2,1,368
2890,116,2023-02-28 09:16:16,tablet,10,3,1,220
2891,116,2024-01-07 20:09:26,tablet,3,3,1,81
2892,116,2023-03-05 18:12:46,tablet,23,0,0,322
2893,116,2023-11-19 23:55:16,mobile,9,0,0,288
2894,116,2023-11-19 07:18:48,mobile,23,3,1,552
2895,116,2024-02-01 13:38:42,desktop,25,4,0,750
2896,116,2023-11-14 03:34:16,mobile,21,4,0,399
2897,116,2023-01-01 18:21:15,tablet,18,3,0,396
2898,116,2023-09-06 07:40:34,desktop,18,2,0,288
2899,116,2023-01-28 16:24:40,tablet,17,0,0,663
2900,116,2023-07-02 12:45:24,mobile,15,1,1,480
2901,116,2023-01-05 05:48:11,desktop,9,4,1,117
2902,116,2024-01-13 08:43:11,tablet,7,2,1,105
2903,116,2023-09-05 06:40:24,mobile,2,4,0,26
2904,116,2023-05-01 04:45:55,mobile,12,1,1,252
2905,116,2023-03-22 18:50:22,mobile,23,0,0,759
2906,116,2024-03-24 03:07:06,desktop,8,4,1,200
2907,116,2023-12-08 09:04:12,tablet,5,1,1,140
2908,116,2024-03-07 02:42:41,desktop,1,3,0,18
2909,117,2023-05-14 03:17:13,mobile,14,0,0,476
2910,117,2024-01-16 10:51:57,desktop,15,4,1,450
2911,117,2023-09-26 13:51:19,desktop,23,4,1,322
2912,117,2024-01-24 12:12:45,mobile,20,4,1,460
2913,117,2023-02-01 11:59:15,desktop,3,1,1,102
2914,117,2024-03-02 02:47:08,mobile,19,4,1,684
2915,117,2023-04-25 14:52:46,tablet,5,0,0,105
2916,117,2023-11-02 15:28:29,mobile,24,2,0,480
2917,117,2023-01-10 10:28:41,desktop,13,1,0,494
2918,117,2023-03-05 01:08:55,mobile,5,2,1,140
2919,117,2023-10-13 16:16:07,desktop,19,3,1,266
2920,117,2023-05-25 23:25:52,tablet,17,3,1,442
2921,117,2024-03-16 18:00:46,mobile,19,1,1,589
2922,117,2024-02-17 02:45:30,desktop,6,1,0,126
2923,117,2023-07-04 09:41:00,tablet,22,2,1,726
2924,117,2023-07-11 21:41:43,tablet,11,0,0,231
2925,117,2023-06-30 23:38:41,mobile,16,2,0,320
2926,117,2023-08-31 10:26:56,desktop,8,3,1,256
2927,117,2023-10-11 22:26:06,mobile,6,0,0,162
2928,117,2023-07-12 07:48:35,tablet,15,1,1,510
2929,117,2023-03-30 20:31:20,tablet,20,1,1,740
2930,117,2023-02-02 18:33:22,mobile,10,2,1,270
2931,117,2023-07-18 15:56:15,mobile,15,0,0,435
2932,117,2023-05-21 05:36:56,desktop,15,1,0,195
2933,118,2023-05-20 14:36:35,tablet,21,4,0,420
2934,118,2023-01-25 07:57:48,desktop,10,2,1,200
2935,118,2023-12-09 11:47:37,tablet,9,2,0,108
2936,118,2023-03-11 04:22:44,mobile,20,3,0,640
2937,118,2023-01-29 11:04:22,mobile,11,2,0,352
2938,118,2024-02-14 01:30:34,tablet,1,2,1,36
2939,118,2023-06-02 01:45:28,mobile,24,0,0,792
2940,118,2023-06-03 17:54:30,tablet,11,1,1,209
2941,118,2023-03-22 03:03:57,mobile,17,1,1,425
2942,118,2023-05-26 12:22:10,mobile,21,3,1,378
2943,118,2024-03-25 10:32:02,tablet,2,1,1,76
2944,118,2023-01-06 14:02:03,desktop,19,0,0,285
2945,118,2024-02-16 21:44:27,desktop,18,0,0,216
2946,118,2023-05-20 01:32:44,desktop,13,1,0,429
2947,118,2023-05-22 02:26:41,mobile,17,4,1,323
2948,118,2023-02-07 03:00:13,mobile,21,2,0,756
2949,118,2024-02-20 17:06:27,desktop,23,3,0,391
2950,118,2023-04-02 16:52:59,desktop,8,0,0,144
2951,118,2023-05-04 20:07:00,desktop,22,2,1,792
2952,118,2023-01-12 14:43:47,desktop,24,2,0,888
2953,118,2023-05-11 15:08:28,mobile,15,1,1,315
2954,118,2024-01-22 00:58:20,desktop,6,4,1,174
2955,118,2024-01-16 01:35:45,desktop,5,1,1,115
2956,118,2023-07-22 18:21:35,mobile,16,1,1,496
2957,118,2023-11-23 00:25:45,desktop,24,0,0,840
2958,118,2023-11-27 15:37:10,desktop,9,4,1,126
2959,118,2023-11-13 13:26:02,desktop,23,2,0,345
2960,118,2023-07-22 05:54:58,mobile,14,2,0,168
2961,118,2024-03-30 00:18:53,tablet,6,0,0,90
2962,118,2023-03-05 16:16:00,mobile,10,1,0,170
2963,118,2023-02-27 15:57:55,mobile,16,1,1,448
2964,118,2024-03-14 15:02:53,desktop,20,2,1,300
2965,118,2023-07-14 16:21:00,desktop,12,3,0,300
2966,118,2023-10-30 09:38:49,desktop,23,4,1,598
2967,118,2024-02-14 19:27:28,tablet,12,4,1,252
2968,118,2023-03-25 22:32:35,mobile,23,1,0,713
2969,118,2023-09-02 05:07:23,desktop,1,2,1,30
2970,118,2024-03-09 07:12:45,desktop,19,0,0,285
2971,118,2023-06-23 00:57:17,tablet,7,2,0,196
2972,118,2023-01-06 05:20:37,desktop,3,4,0,42
2973,118,2024-02-24 05:57:07,desktop,16,0,0,560
2974,118,2024-01-07 17:32:04,tablet,6,2,0,228
2975,118,2023-01-30 06:46:25,mobile,9,2,1,90
2976,118,2023-05-06 21:46:16,desktop,11,1,0,242
2977,118,2023-09-06 02:50:08,mobile,20,3,0,240
2978,118,2023-10-30 18:18:29,desktop,11,3,1,286
2979,118,2023-10-09 03:04:25,mobile,8,0,0,240
2980,119,2023-08-16 23:21:23,desktop,14,4,0,392
2981,119,2023-08-22 00:31:19,mobile,22,1,0,528
2982,119,2024-03-26 19:32:07,mobile,14,0,0,210
2983,119,2023-11-11 16:27:12,mobile,25,1,0,350
2984,119,2023-10-30 22:49:30,desktop,12,4,1,372
2985,119,2024-01-31 17:55:55,desktop,12,0,0,444
2986,119,2023-02-08 04:27:51,mobile,14,3,1,238
2987,119,2024-02-14 11:24:59,desktop,4,4,0,140
2988,119,2023-12-15 07:43:08,tablet,9,4,0,162
2989,119,2024-03-27 06:13:01,mobile,3,1,0,39
2990,119,2024-01-12 05:14:45,desktop,23,3,0,414
2991,119,2023-01-08 13:38:42,tablet,19,0,0,608
2992,119,2023-09-05 03:41:25,tablet,25,1,1,475
2993,119,2023-05-18 20:14:52,mobile,6,4,1,216
2994,119,2023-08-12 12:23:24,mobile,6,0,0,168
2995,119,2024-02-13 01:58:00,mobile,6,0,0,192
2996,119,2023-02-08 09:09:54,tablet,1,0,0,29
2997,119,2024-02-10 13:01:11,mobile,25,3,0,700
2998,119,2023-09-13 23:34:13,desktop,16,0,0,368
2999,119,2023-07-28 20:56:55,desktop,24,0,0,456
3000,119,2023-04-14 00:28:10,tablet,24,0,0,864
3001,119,2023-08-28 18:08:45,desktop,21,3,1,672
3002,119,2024-01-10 07:16:08,desktop,25,0,0,275
3003,119,2024-03-06 09:02:52,tablet,5,3,1,130
3004,119,2023-11-07 17:11:46,tablet,3,1,0,111
3005,119,2023-02-03 20:38:09,mobile,11,4,0,198
3006,119,2024-02-14 10:44:23,desktop,18,4,1,576
3007,119,2024-01-05 23:37:17,mobile,1,1,1,24
3008,119,2023-10-02 08:17:52,mobile,9,4,1,207
3009,119,2023-01-09 00:05:39,tablet,9,3,1,234
3010,119,2024-03-11 04:58:41,tablet,4,0,0,116
3011,119,2023-02-17 09:54:37,mobile,9,3,0,189
3012,119,2023-04-23 11:11:45,mobile,20,0,0,220
3013,119,2024-03-03 12:47:58,desktop,9,0,0,207
3014,119,2023-07-05 22:29:18,desktop,3,0,0,36
3015,119,2023-05-04 00:28:36,desktop,11,2,0,231
3016,119,2024-03-26 17:41:07,tablet,6,2,1,168
3017,119,2023-03-29 07:32:32,desktop,2,4,1,74
3018,119,2024-01-29 10:15:32,mobile,14,4,1,504
3019,119,2024-02-12 09:18:04,desktop,25,4,0,700
3020,119,2023-12-31 05:52:05,desktop,17,4,1,595
3021,120,2023-09-09 06:52:59,desktop,16,2,1,432
3022,120,2023-12-31 18:13:54,tablet,8,1,1,184
3023,120,2023-05-13 01:54:28,tablet,2,1,0,58
3024,120,2024-03-17 12:44:35,mobile,19,4,0,361
3025,120,2024-03-19 06:53:39,tablet,7,0,0,196
3026,120,2023-01-13 09:31:40,tablet,2,0,0,26
3027,120,2023-01-07 18:41:44,desktop,7,3,0,245
3028,120,2023-08-05 08:48:18,desktop,12,4,0,240
3029,120,2023-02-13 05:18:05,tablet,3,1,1,90
3030,120,2023-05-24 22:42:24,tablet,21,3,0,378
3031,120,2024-03-30 08:13:02,tablet,15,1,0,450
3032,120,2024-01-06 07:33:51,mobile,3,2,0,45
3033,120,2023-07-17 14:28:03,desktop,21,0,0,588
3034,120,2024-02-25 06:41:43,tablet,3,3,1,93
3035,120,2023-10-10 13:40:29,mobile,16,1,0,528
3036,120,2023-01-25 08:39:44,desktop,24,1,0,912
3037,120,2023-09-19 05:53:19,tablet,19,1,0,741
3038,120,2023-04-03 16:00:14,mobile,13,0,0,130
3039,120,2023-09-15 16:45:36,desktop,3,4,0,51
3040,120,2023-01-23 18:20:53,tablet,19,4,1,684
3041,120,2023-04-14 10:42:23,mobile,25,4,1,900
3042,120,2023-09-21 10:12:45,desktop,9,4,1,297
3043,120,2024-02-03 14:40:36,desktop,1,1,0,10
3044,120,2023-01-20 07:47:54,tablet,18,4,0,468
3045,120,2023-08-13 01:09:16,tablet,1,0,0,10
3046,120,2023-10-19 05:34:32,mobile,9,0,0,351
3047,120,2024-01-25 11:44:12,desktop,17,1,1,646
3048,120,2023-09-07 18:39:38,desktop,22,4,0,616
3049,120,2024-01-03 02:02:43,tablet,2,3,1,72
3050,120,2023-07-19 17:34:14,tablet,22,3,0,506
3051,120,2024-01-01 19:07:34,desktop,16,4,1,320
3052,120,2024-01-11 07:29:36,tablet,23,2,1,345
3053,120,2023-12-28 01:06:07,mobile,5,4,0,145
3054,120,2023-05-25 23:28:02,desktop,10,0,0,340
3055,120,2023-12-17 12:38:52,desktop,15,1,1,285
3056,120,2023-12-10 04:47:51,tablet,11,1,1,385
3057,120,2023-03-04 09:36:53,mobile,24,4,1,240
3058,120,2023-10-09 02:46:04,desktop,12,2,1,324
3059,120,2024-03-17 18:27:40,desktop,1,3,0,37
3060,120,2024-01-02 23:27:05,tablet,19,1,0,399
3061,121,2023-03-19 07:52:56,desktop,1,2,1,11
3062,121,2023-12-15 03:03:30,desktop,9,3,0,198
3063,121,2023-12-03 14:22:07,desktop,22,4,0,220
3064,121,2023-01-24 02:27:24,mobile,3,2,1,78
3065,121,2023-06-22 05:32:25,tablet,15,3,1,525
3066,121,2023-12-03 01:20:04,desktop,24,1,0,456
3067,121,2023-06-03 23:40:06,mobile,6,3,0,174
3068,121,2023-03-26 21:30:35,desktop,1,2,0,27
3069,121,2023-01-28 06:35:55,mobile,11,2,1,176
3070,121,2023-10-26 20:52:31,mobile,10,0,0,180
3071,121,2023-07-19 05:12:42,tablet,19,1,0,228
3072,121,2023-05-16 06:13:44,desktop,6,4,1,96
3073,121,2024-02-16 20:19:08,tablet,7,3,1,105
3074,121,2024-01-16 14:35:46,mobile,9,0,0,270
3075,121,2023-11-21 12:03:01,desktop,1,1,1,16
3076,121,2023-12-20 19:28:26,desktop,13,2,0,429
3077,121,2023-09-16 16:56:22,tablet,7,2,1,189
3078,121,2023-07-29 05:04:43,mobile,13,1,1,299
3079,121,2023-05-31 14:28:24,desktop,12,3,0,456
3080,121,2024-03-04 06:26:58,desktop,25,2,1,350
3081,121,2023-05-10 06:47:19,tablet,15,3,0,165
3082,121,2023-03-23 19:10:20,tablet,23,4,1,690
3083,121,2024-01-13 18:15:38,tablet,24,2,1,480
3084,121,2023-07-10 07:30:05,tablet,14,0,0,308
3085,121,2023-05-30 06:23:09,desktop,7,3,0,266
3086,121,2023-05-21 20:02:37,mobile,18,4,1,594
3087,121,2023-02-24 06:17:48,desktop,20,2,0,580
3088,121,2024-02-28 00:45:45,tablet,2,2,0,72
3089,121,2023-01-26 07:26:07,mobile,6,0,0,174
3090,121,2023-10-12 21:51:04,desktop,24,1,1,552
3091,121,2024-02-03 09:46:22,tablet,9,3,1,225
3092,121,2023-06-27 00:23:21,mobile,15,4,0,540
3093,121,2023-12-10 23:00:25,desktop,16,3,0,624
3094,121,2023-03-29 22:47:12,mobile,1,0,0,22
3095,121,2023-05-22 14:00:51,mobile,8,3,0,200
3096,121,2023-11-11 04:46:43,desktop,1,4,0,10
3097,121,2023-02-08 08:40:45,tablet,14,3,0,490
3098,121,2023-05-14 02:18:53,desktop,20,0,0,240
3099,121,2023-07-22 22:27:37,mobile,3,1,0,117
3100,121,2023-06-06 12:37:22,desktop,9,1,1,189
3101,121,2024-01-04 13:28:20,mobile,16,0,0,624
3102,121,2023-03-21 09:21:54,desktop,12,0,0,252
3103,121,2024-03-02 20:26:27,tablet,4,4,1,40
3104,121,2023-11-18 22:13:58,mobile,14,3,0,378
3105,121,2023-08-07 21:32:13,desktop,8,3,1,232
3106,121,2024-02-22 03:53:51,tablet,2,4,1,66
3107,121,2023-02-04 01:33:09,mobile,17,1,0,323
3108,121,2023-11-12 01:30:50,desktop,14,1,1,182
3109,122,2024-03-27 03:04:55,mobile,1,2,0,22
3110,122,2023-10-22 07:35:09,tablet,6,1,1,216
3111,122,2023-06-21 11:44:12,tablet,14,4,1,308
3112,123,2023-01-10 04:45:49,tablet,17,1,0,629
3113,123,2023-05-14 00:20:50,desktop,8,1,1,304
3114,123,2023-07-28 16:18:05,mobile,3,0,0,102
3115,123,2023-07-30 20:44:18,mobile,7,4,1,119
3116,123,2023-04-08 02:56:59,desktop,7,2,1,161
3117,123,2023-05-14 17:59:03,tablet,12,0,0,156
3118,123,2024-03-03 22:40:16,mobile,7,2,1,154
3119,123,2023-07-12 13:15:28,desktop,16,2,1,352
3120,123,2023-04-29 07:12:27,tablet,18,2,0,648
3121,123,2023-12-18 03:10:47,desktop,23,0,0,851
3122,123,2023-11-22 11:18:05,mobile,14,1,0,462
3123,123,2023-12-29 04:50:02,tablet,23,4,0,575
3124,123,2023-08-26 21:41:19,mobile,13,4,1,364
3125,123,2023-12-01 00:14:47,tablet,11,4,1,385
3126,123,2023-07-15 00:00:40,desktop,17,0,0,459
3127,123,2023-05-07 22:34:46,desktop,23,4,0,690
3128,123,2023-12-20 19:03:09,desktop,4,3,1,156
3129,123,2023-08-07 11:09:52,desktop,21,4,0,693
3130,123,2024-01-25 07:02:23,mobile,3,0,0,90
3131,123,2023-04-15 06:00:58,mobile,24,0,0,888
3132,123,2023-11-17 11:23:46,mobile,19,3,0,703
3133,123,2023-02-18 20:01:57,desktop,10,1,0,290
3134,123,2024-02-12 22:48:13,desktop,19,4,1,380
3135,123,2024-02-06 08:21:18,tablet,6,1,1,132
3136,124,2023-03-23 15:43:13,desktop,5,4,1,125
3137,124,2023-02-19 05:29:00,tablet,16,1,1,208
3138,124,2024-02-24 16:52:59,mobile,7,0,0,147
3139,124,2023-11-23 20:00:40,tablet,19,4,0,437
3140,124,2024-02-16 20:57:26,mobile,6,0,0,108
3141,124,2023-09-26 06:15:17,desktop,23,4,0,782
3142,124,2024-01-05 16:12:47,mobile,16,1,1,432
3143,124,2023-08-18 13:47:26,mobile,23,3,1,828
3144,124,2023-08-16 10:01:26,tablet,3,0,0,45
3145,124,2024-01-02 10:42:45,mobile,5,4,1,165
3146,124,2023-03-07 13:17:10,tablet,1,1,0,20
3147,124,2024-01-16 23:11:47,tablet,22,2,1,572
3148,124,2024-02-18 04:39:15,desktop,7,1,0,231
3149,124,2023-04-21 07:18:58,mobile,21,3,0,546
3150,124,2023-11-25 09:06:04,tablet,13,2,0,481
3151,124,2023-05-05 02:18:57,tablet,20,1,1,460
3152,124,2023-12-17 22:43:07,mobile,20,0,0,500
3153,124,2023-11-27 08:12:03,mobile,8,0,0,312
3154,124,2023-07-20 06:58:15,desktop,16,2,1,448
3155,125,2023-07-31 21:27:15,mobile,17,1,0,357
